id,text,target
98141,"#Yemen's Mukalla, once overrun by al-Qaeda, tries gun control. “In other places, manhood is proven by carrying weapons. @USER URL",0
58403,@USER Good,0
97189,6. She's a fucking icon. a legend. a genius. THAT BITCH.   SHE IS QUEEN.  👑👑👑👑 @USER #NickiDaGOAT URL,1
37408,"@USER @USER @USER Name them. Who are these conservatives"" who are driving this dump truck of yours, and when they were passionate about deficits. Name them. Who are they?""",0
11496,"@USER @USER @USER @USER @USER gun control has nothing to do with taking away rights""  As long as you agree to the stipulations you put in place.""",0
71133,@USER You are welcome. 👍,0
29684,@USER Actually it seems more specific than that. It appears the CBC is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??,1
22610,@USER Do you think he should be impeached ? #maga URL,0
35616,@USER HAVE YOU NOTICED HOW RACIST THE MEDIA IS THEY ONLY SHOW THE BLACK PLAYERS KNEELING AND NO ONE EVERY COMPLAINS ABOUT THAT ?,0
18445,@USER Consider this source ... @USER is a supreme ass kissing douche bag.,1
15001,@USER Everyone in Washington including John Heinz is being uncovered as the corrupt elites they are...Like cockroaches running from the light.,1
64434,"@USER @USER @USER @USER @USER And is completely unconstitutional. If the state deems you are not a criminal and therefor have not relinquished your right to bear arms, they have no right to regulate who is competent"" or ""skilled"" enough to own one. Once again, it is NOT the same as driving a car.""",0
44205,@USER He passes the ball to Keita instead should have actually shot and we would not be having any discussion. If anything he is quite selfless,0
59710,@USER What if she was crying because of the way Williams was treated? / because women are treated diff on the court and she is sick of that detracting from her and other women’s achievements on the court?,0
81009,PANIC in DC - Sessions sent letter to Supreme Court re: direction for him to UNrecuse himself...  #wwg1wga #qanon @USER #MAGA #walkaway @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL,0
61243,58 factory workers massacred in Salt Lake City with Intratec MAC-11. The NRA blames gun control laws.,0
77890,@USER His ego gets in the way. He is not a great coach. Good but not great. There are several coaches that could win with the talent at Auburn.,0
64648,Never give in/ never give up the fight #MAGA URL,0
85083,@USER You 100% believe AB would be the player he is today without Big Ben?,0
22968,@USER @USER Liberals are in full meltdown today...fun to watch...,0
80694,@USER @USER Dr Merck just following orders. Abysmal little pharma troll he is.,1
69136,@USER @USER @USER He is such an arrogant creep... believes he is God’s gift to Politics,1
91767,@USER @USER @USER @USER @USER I think #AltRight is going to burn their jeans next ...  URL,1
92240,@USER You're very welcome! There are some INCREDIBLE bloggers I have connected with on here!,0
70628,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all! Please follow back! #MAGA #KAG #RedWaveRising #ConfirmKavanaugh #WalkAway #follo4follo #TrumpTrain,0
15030,@USER Radicalism? Seriously? Let’s see your so called resist movement gave birth to ANTIFA thugs who run around trying to sow chaos &amp; stifle free speech! @USER has created a dialogue in this country that addresses the division and corruption already plaguing this country.,0
64611,@USER @USER If you want societal dregs - take a look at #antifa,0
99157,@USER @USER @USER Would have been far cheaper to relocate jobless/homeless to bulgaria where property is super cheap &amp; many speak English. You prefer the expensive brexity way. You're governing. I wouldn't do it that way. Ref was non-binding call for opinion. Disregard it. Was 50/50 near enough.,0
81906,@USER Fuck me daddy,1
91438,@USER I. AM. READ. E! URL,0
48464,@USER Remember when Liberals were called the snowflakes? Conservatives now have the sads about a hollywood award show.,0
88741,@USER All that shit was hers URL,1
50443,@USER Yeah we do legitamately need better mental health treatment in the us (not to say that's a replacement for stronger gun control),1
26490,"@USER @USER @USER @USER Also cancel school debt"" is the most stupid of all of her ideas. And far left idea of free college is bigoted idea. No wonder conservatives call us ""elitists"". Who is going to pay for technical/trade schools 4 those who are not ""book smart""?  Crazy!""",1
17750,@USER Liberals will blame the NRA before they blame the lunatic that ended the life of 3 innocent individuals.,0
75022,&amp; you are myy brotherr❤️❤️ URL,0
30343,@USER You are gorgeous,0
32463,@USER I’d rather be buried alive,1
75221,@USER @USER @USER He is an incredible leader and a true hero. Thank you Chef. @USER,0
26624,@USER @USER NO REAL AMERICAN WOULD WATCH THIS CRAP,1
65624,@USER @USER Still you are very good. But I’m down to play. Scared money don’t make money they say.,0
79628,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are way too generous,0
85764,@USER @USER @USER i told u that wont work.  there will be another CCP. if the GOP collapses and becomes a rump party the liberals will grow until the democratic party splits in the middle into conservative tendency democrats and liberal tendency democrats.,0
50839,@USER @USER You have no right to assume she is telling anything less than the truth. Because you side with Kavanaugh says more about you than him. I hope the voters in your state understand than you will always side with him. And consequently always side against her. Shame on you!#VoteBlue,0
40700,"@USER My husband is getting his PhD in physics while I'm getting mine in chemistry. We usually get the wide-eyed recoil that clearly says, you are not normal humans, and I can have nothing in common with you."" Followed by the polite excuse to stop talking with us.""",0
51766,@USER many thanks to Karel in banquet services - he is treating our ONA student newsroom team sooooo well. We really appreciate the whole team!,0
99077,@USER Bitter Barack. That says it all,0
58516,"@USER Never Trumper uses brain for first time, wakes up to the fight #MAGA community has been waging for two years.""""",0
47261,@USER Omg Jin’s laugh makes me wanna laugh my whole life. He is so adorable,0
81995,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It would,0
30135,"@USER @USER @USER Right now is the most convenient time for a possible"" wrinkle to thrown at Conservatives. Dems have whined and cried and stomp their feet and thrown tantrums until the rest of America that may have trusted them definitely dont now. Theyre lying snakes and they deserve nothing.""",0
97874,@USER Don’t believe that.,0
26424,"@USER @USER @USER That's a black referring to a group. Markedly different from affluent white people calling Ben Carson or any other prominent conservative that term. I'm thinking more of stuff like this:   URL  Antifa n word"" is quite a fruitful search.""",1
95792,Remember. Just like we tried to tell you. You don't hear from Roy Moore's accusers anymore. They're running the same play. #ConfirmKavanaugh #MAGA #ChristineBlaseyFord,0
69327,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Is that supposed to hurt my feeling or something?  Wait- let me get my 8 year old.  She is more your speed.,0
43686,@USER @USER @USER I was just going through my TL and I saw this. There are no words she is such a sweetheart this is so horribly sad. May her family find the strength.,0
34819,@USER He is phony and opportunist. Look at the millions he is making out of gullible people. Lets see if he donates millions he has to help his hometown. Oh well its people’s money they use. Their money is untouchable,1
81333,@USER @USER That's the problem with conservatives. They mix up etiquette and talent. Both in moderation.,0
59696,@USER @USER Bet Ford is a part of antifa and the Berkeley gang,1
76356,@USER She is absolutely gorgeous!,0
39851,@USER @USER @USER Candiace. She is trash.,1
51846,@USER @USER @USER @USER @USER @USER Yes he is😘,0
49736,@USER @USER @USER @USER @USER @USER &gt;comparing Antifa weaklings to WWII soldiers,1
25212,@USER Conservatives *lied*!?!  About their virtues?  This is my shocked face.,0
76064,@USER @USER He would say that.... he’s running scared!!  And so he should be!,0
91864,@USER You are carrying Dave. Get out while you can.,0
54425,"@USER   Doesn't ALTERNATIVE FACT"" = FALSEHOOD?  #MAGA @USER  @USER  @USER @USER    How do ""Alt"" gov accounts exist?  How many accounts?  Illegal?   Subverting will of the people? Who runs? Who pays? Where from? IP address tracking?""",0
46503,@USER An obvious last minute liberal ploy to delay confirmation. More dirty tricks since the liberals lost the previous election.,0
49963,"@USER Ms Weaver is incorrect. Not once that I am aware, has any informed person who advocates gun control said they want to take away all weapons. Semi autos, yes. Better registration, yes. Better background checks, yes. Ms Weaver appears to bend"" the truth to create fear &amp; chaos.""",0
99649,@USER just turn on everywhere eb 🙄,0
18909,@USER @USER Only if Soros says I can!,0
10087,@USER Gorgeous! And those tits are KILLER! ❤️,1
52905,.theresa_may: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-… URL,0
98679,@USER We in this bitch together 💁🏽‍♂️,1
